filename,width,height,class,xmin,ymin,xmax,ymax
2#34HG6790#03062020#184805.jpg,206,34,car plate,578,628,784,662
2#34HG8004#03062020#214048.jpg,191,27,car plate,545,605,736,632
2#34HGA21#03062020#124921.jpg,190,28,car plate,392,558,582,586
2#34HH3285#03062020#212632.jpg,183,27,car plate,455,591,638,618
2#34HH3497#03062020#185440.jpg,183,29,car plate,730,585,913,614
2#34HH7839#07062020#213244.jpg,158,27,car plate,515,618,673,645
2#34HIA28#03062020#212154.jpg,178,34,car plate,210,586,388,620
2#34HIK51#03062020#003509.jpg,180,29,car plate,442,558,622,587
2#34HJ0290#07062020#114241.jpg,156,26,car plate,526,602,682,628
2#34HJ1267#03062020#124022.jpg,197,35,car plate,747,590,944,625
2#34HJ5741#03062020#112131.jpg,159,25,car plate,575,600,734,625
2#34HK8763#07062020#114244.jpg,148,26,car plate,589,570,737,596
2#34HL0317#08062020#130051.jpg,164,27,car plate,471,594,635,621
2#34HL0317#08062020#134223.jpg,169,28,car plate,395,640,564,668
2#34HL0366#03062020#212636.jpg,183,29,car plate,433,619,616,648
2#34HL5801#03062020#214054.jpg,189,32,car plate,452,606,641,638
2#34HL6029#08062020#120028.jpg,162,27,car plate,741,561,903,588
2#34HL6029#08062020#125444.jpg,168,28,car plate,653,617,821,645
2#34HL6029#08062020#132715.jpg,162,27,car plate,471,562,633,589
2#34HL8486#03062020#185731.jpg,175,29,car plate,582,531,757,560
2#34HM1219#03062020#125807.jpg,190,33,car plate,699,549,889,582
2#34HM9617#03062020#002949.jpg,182,29,car plate,414,590,596,619
2#34HN2582#03062020#143259.jpg,177,27,car plate,356,568,533,595
2#34HN5691#03062020#124837.jpg,198,34,car plate,446,581,644,615
2#34HN8801#03062020#212130.jpg,181,28,car plate,367,612,548,640
2#34HP2298#03062020#214125.jpg,190,28,car plate,424,613,614,641
2#34HP3322#06062020#030146.jpg,163,26,car plate,752,451,915,477
2#34HP5023#03062020#213014.jpg,186,28,car plate,472,612,658,640
2#34HR2021#03062020#142343.jpg,164,32,car plate,840,499,1004,531
2#34HR3946#03062020#212410.jpg,183,29,car plate,442,594,625,623
2#34HR5275#07062020#221610.jpg,152,27,car plate,352,599,504,626
2#34HRN52#05062020#103859.jpg,200,36,car plate,858,629,1058,665
2#34HS3992#03062020#123747.jpg,142,33,car plate,636,380,778,413
2#34HS4445#03062020#185727.jpg,198,29,car plate,665,632,863,661
2#34HSY68#03062020#125907.jpg,176,34,car plate,860,527,1036,561
2#34HT3941#03062020#013243.jpg,161,26,car plate,611,628,772,654
2#34HV0078#03062020#185351.jpg,192,32,car plate,522,586,714,618
2#34HV8177#03062020#213556.jpg,185,29,car plate,430,596,615,625
2#34HV9002#03062020#112729.jpg,161,27,car plate,636,568,797,595
2#34HY5674#05062020#233624.jpg,193,33,car plate,811,534,1004,567
2#34HY8765#03062020#111317.jpg,164,27,car plate,671,585,835,612
2#34HY9578#03062020#213338.jpg,186,28,car plate,413,598,599,626
2#34HZ3874#03062020#213957.jpg,182,29,car plate,423,636,605,665
2#34HZ5189#03062020#175444.jpg,185,34,car plate,958,598,1143,632
2#34HZ7274#06062020#033554.jpg,186,29,car plate,857,548,1043,577
2#34HZ8670#03062020#212445.jpg,183,27,car plate,410,587,593,614
2#34IA2934#03062020#154840.jpg,176,33,car plate,485,609,661,642
2#34J4612#03062020#012255.jpg,164,27,car plate,526,618,690,645
2#34J6330#06062020#033347.jpg,189,33,car plate,733,529,922,562
2#34JA0237#03062020#125852.jpg,207,35,car plate,657,613,864,648
2#34JA1680#03062020#124946.jpg,184,36,car plate,618,481,802,517
2#34JA1758#03062020#124113.jpg,200,33,car plate,370,610,570,643
2#34JA2139#03062020#214138.jpg,191,33,car plate,317,630,508,663
2#34JA2945#03062020#124714.jpg,197,35,car plate,597,512,794,547
2#34JA4775#03062020#211751.jpg,185,29,car plate,507,604,692,633
2#34JA5046#03062020#154009.jpg,182,32,car plate,471,659,653,691
2#34JA5872#03062020#143736.jpg,179,28,car plate,529,610,708,638
2#34JA8307#03062020#212240.jpg,183,28,car plate,572,589,755,617
2#34JA8324#03062020#142400.jpg,161,27,car plate,366,483,527,510
2#34JA8672#03062020#180116.jpg,192,28,car plate,495,608,687,636
2#34JA9033#03062020#211338.jpg,185,26,car plate,517,586,702,612
2#34JA9312#03062020#180354.jpg,194,29,car plate,522,627,716,656
2#34JA9551#03062020#211939.jpg,191,29,car plate,425,626,616,655
2#34JA9553#03062020#002151.jpg,183,28,car plate,483,574,666,602
2#34JAH74#03062020#211518.jpg,189,33,car plate,341,632,530,665
2#34JB4896#03062020#174157.jpg,178,28,car plate,265,585,443,613
2#34JB5351#03062020#141308.jpg,181,29,car plate,543,578,724,607
2#34JC8938#03062020#125636.jpg,208,41,car plate,732,611,940,652
2#34JCY74#03062020#211622.jpg,175,28,car plate,487,596,662,624
2#34JD2573#03062020#212513.jpg,179,32,car plate,809,565,988,597
2#34JD5896#03062020#123928.jpg,195,38,car plate,892,576,1087,614
2#34JD5922#03062020#143534.jpg,180,29,car plate,484,579,664,608
2#34JD9858#03062020#123808.jpg,196,37,car plate,493,577,689,614
2#34JE2330#03062020#213534.jpg,176,29,car plate,470,558,646,587
2#34JE7521#07062020#165752.jpg,131,29,car plate,395,584,526,613
2#34JE7521#07062020#181509.jpg,130,24,car plate,1121,577,1251,601
2#34JF8349#03062020#095353.jpg,159,26,car plate,516,605,675,631
2#34JF9815#03062020#211817.jpg,184,27,car plate,392,609,576,636
2#34JG0177#03062020#172654.jpg,186,32,car plate,692,569,878,601
2#34JG0843#03062020#003550.jpg,179,28,car plate,441,589,620,617
2#34JG0899#03062020#174924.jpg,194,29,car plate,624,613,818,642
2#34JG1086#03062020#213708.jpg,175,27,car plate,485,592,660,619
2#34JG3018#03062020#212106.jpg,194,29,car plate,594,637,788,666
2#34JH4295#03062020#102732.jpg,158,29,car plate,409,609,567,638
2#34JJ1159#03062020#181010.jpg,192,32,car plate,338,612,530,644
2#34JJ8169#03062020#190048.jpg,195,33,car plate,464,607,659,640
2#34JKD08#03062020#130130.jpg,159,34,car plate,743,386,902,420
2#34JL3062#03062020#212225.jpg,193,27,car plate,421,640,614,667
2#34JL8902#06062020#001432.jpg,198,28,car plate,806,572,1004,600
2#34JM3964#07062020#212423.jpg,145,26,car plate,670,553,815,579
2#34JM5542#03062020#140748.jpg,184,32,car plate,141,639,325,671
2#34JM6071#03062020#212847.jpg,201,32,car plate,358,646,559,678
2#34JN733#03062020#213754.jpg,174,29,car plate,160,589,334,618
2#34JN9398#03062020#180310.jpg,189,34,car plate,869,610,1058,644
2#34JP0983#03062020#142118.jpg,183,27,car plate,553,629,736,656
2#34JR8240#03062020#174514.jpg,184,29,car plate,597,620,781,649
2#34JS0395#03062020#175012.jpg,200,28,car plate,713,644,913,672
2#34JS5092#03062020#165202.jpg,131,32,car plate,642,546,773,578
2#34JS7153#03062020#140515.jpg,184,28,car plate,424,637,608,665
2#34JS9738#03062020#212651.jpg,176,27,car plate,464,549,640,576
2#34JT0533#03062020#212729.jpg,182,29,car plate,498,605,680,634
2#34JU0160#03062020#001953.jpg,182,28,car plate,417,572,599,600
2#34JU2736#03062020#142015.jpg,180,35,car plate,747,617,927,652
2#34JU2740#03062020#175203.jpg,201,29,car plate,524,608,725,637
2#34JU3062#03062020#185030.jpg,194,32,car plate,548,594,742,626
2#34JU3062#03062020#213110.jpg,193,29,car plate,484,620,677,649
2#34JU6640#03062020#125631.jpg,193,38,car plate,781,544,974,582
2#34JV190#03062020#183955.jpg,196,35,car plate,557,629,753,664
2#34JV190#03062020#212823.jpg,182,28,car plate,374,591,556,619
2#34JV2259#03062020#125407.jpg,189,29,car plate,265,572,454,601
2#34JV6647#06062020#031900.jpg,197,34,car plate,752,553,949,587
2#34JY158#03062020#212935.jpg,191,29,car plate,406,607,597,636
2#34JY5137#03062020#213008.jpg,186,33,car plate,333,618,519,651
2#34JY5755#03062020#211845.jpg,185,32,car plate,495,615,680,647
2#34JY7765#03062020#213301.jpg,193,29,car plate,363,639,556,668
2#34JZ2108#03062020#143530.jpg,177,28,car plate,527,588,704,616
2#34JZ4266#03062020#014427.jpg,159,26,car plate,358,594,517,620
2#34JZ7425#03062020#213634.jpg,186,29,car plate,463,586,649,615
2#34JZV65#03062020#125038.jpg,198,36,car plate,843,615,1041,651
2#34K7164#03062020#130234.jpg,200,32,car plate,477,602,677,634
2#34K9949#03062020#124428.jpg,199,33,car plate,661,530,860,563
2#34KA1388#03062020#002938.jpg,184,28,car plate,386,577,570,605
2#34KA1672#03062020#140631.jpg,185,28,car plate,325,631,510,659
2#34KA1923#03062020#104359.jpg,158,29,car plate,710,553,868,582
2#34KA2578#03062020#141858.jpg,181,33,car plate,174,631,355,664
2#34KA3159#03062020#212036.jpg,190,29,car plate,463,614,653,643
2#34KA3574#03062020#212217.jpg,186,32,car plate,500,599,686,631
2#34KA3641#03062020#212816.jpg,173,27,car plate,501,556,674,583
2#34KA5443#03062020#212010.jpg,190,29,car plate,375,634,565,663
2#34KA6540#03062020#111720.jpg,152,26,car plate,578,546,730,572
2#34KA7084#03062020#002143.jpg,177,27,car plate,426,554,603,581
2#34KA7263#03062020#124108.jpg,205,34,car plate,611,599,816,633
2#34KA7331#03062020#183735.jpg,193,33,car plate,479,622,672,655
2#34KA8591#03062020#213952.jpg,176,29,car plate,478,571,654,600
2#34KA8646#03062020#143428.jpg,177,33,car plate,818,602,995,635
2#34KA9172#03062020#141352.jpg,175,32,car plate,940,581,1115,613
2#34KB3052#07062020#211211.jpg,152,26,car plate,764,610,916,636
2#34KB4856#03062020#155222.jpg,176,29,car plate,526,608,702,637
2#34KB5689#07062020#221221.jpg,153,25,car plate,363,607,516,632
2#34KC0144#03062020#211924.jpg,184,28,car plate,432,604,616,632
2#34KC1272#03062020#140722.jpg,184,28,car plate,680,618,864,646
2#34KD5370#03062020#211937.jpg,189,32,car plate,408,624,597,656
2#34KD5844#03062020#142236.jpg,167,33,car plate,824,527,991,560
2#34KD9391#03062020#111505.jpg,157,27,car plate,667,597,824,624
2#34KE4209#03062020#211932.jpg,186,32,car plate,801,574,987,606
2#34KEJ80#03062020#013726.jpg,161,27,car plate,508,611,669,638
2#34KF8991#03062020#102536.jpg,167,27,car plate,609,641,776,668
2#34KG0333#06062020#001303.jpg,195,34,car plate,957,609,1152,643
2#34KG3486#06062020#001706.jpg,199,29,car plate,750,584,949,613
2#34KH4847#03062020#002045.jpg,184,29,car plate,393,576,577,605
2#34KH6188#03062020#111959.jpg,152,27,car plate,558,562,710,589
2#34KH6913#07062020#114700.jpg,151,27,car plate,610,605,761,632
2#34KH713#06062020#032943.jpg,197,33,car plate,655,578,852,611
2#34KJ4994#03062020#111619.jpg,161,29,car plate,508,582,669,611
2#34KJ4994#03062020#132922.jpg,191,33,car plate,322,629,513,662
2#34KJ8066#03062020#142458.jpg,179,28,car plate,631,620,810,648
2#34KK3874#03062020#125810.jpg,183,29,car plate,429,538,612,567
2#34KK8063#03062020#003447.jpg,179,29,car plate,414,585,593,614
2#34KK9340#03062020#124439.jpg,197,35,car plate,792,556,989,591
2#34KK9884#07062020#122538.jpg,148,24,car plate,667,546,815,570
2#34KKA23#03062020#185900.jpg,92,49,car plate,674,618,766,667
2#34KKG03#07062020#115748.jpg,157,25,car plate,879,596,1036,621
2#34KL1070#05062020#102522.jpg,208,29,car plate,721,578,929,607
2#34KL6303#03062020#171611.jpg,206,35,car plate,670,635,876,670
2#34KL9119#05062020#110040.jpg,183,29,car plate,773,522,956,551
2#34KN5306#06062020#032908.jpg,196,33,car plate,827,589,1023,622
2#34KN6383#06062020#030422.jpg,186,34,car plate,708,513,894,547
2#34KNC27#07062020#132237.jpg,150,24,car plate,417,557,567,581
2#34KP2917#06062020#032551.jpg,191,32,car plate,835,551,1026,583
2#34KP3776#03062020#125715.jpg,202,33,car plate,576,604,778,637
2#34KR2867#03062020#212406.jpg,177,27,car plate,419,626,596,653
2#34KS3057#03062020#112018.jpg,166,28,car plate,646,600,812,628
2#34KS6442#03062020#094529.jpg,162,24,car plate,487,613,649,637
2#34KS7470#08062020#131839.jpg,158,29,car plate,709,621,867,650
2#34KS7862#03062020#212942.jpg,180,28,car plate,444,539,624,567
2#34KT3435#03062020#112209.jpg,167,24,car plate,647,613,814,637
2#34KT4806#07062020#144010.jpg,146,25,car plate,497,533,643,558
2#34KT4806#07062020#194421.jpg,146,25,car plate,556,515,702,540
2#34KT6376#03062020#124104.jpg,202,43,car plate,800,593,1002,636
2#34KU1521#03062020#143132.jpg,173,34,car plate,202,588,375,622
2#34KU3163#07062020#213842.jpg,143,25,car plate,804,490,947,515
2#34KU3603#03062020#140529.jpg,184,27,car plate,436,619,620,646
2#34KU7396#03062020#214159.jpg,186,32,car plate,452,599,638,631
2#34KV3501#03062020#213314.jpg,182,27,car plate,540,602,722,629
2#34KV4559#03062020#185224.jpg,194,29,car plate,461,626,655,655
2#34KV9906#03062020#213913.jpg,193,33,car plate,513,636,706,669
2#34KY0606#05062020#110212.jpg,191,29,car plate,794,561,985,590
2#34KY3976#07062020#153038.jpg,153,27,car plate,829,624,982,651
2#34L1860#03062020#173951.jpg,194,29,car plate,526,622,720,651
2#34L7688#03062020#125831.jpg,193,32,car plate,499,554,692,586
2#34LA1239#03062020#174012.jpg,198,29,car plate,798,652,996,681
2#34LA2185#03062020#002450.jpg,175,27,car plate,451,587,626,614
2#34LA2320#03062020#104243.jpg,160,34,car plate,1023,610,1183,644
2#34LA2429#03062020#214118.jpg,189,28,car plate,431,607,620,635
2#34LA2641#03062020#125029.jpg,145,37,car plate,1045,375,1190,412
2#34LA4154#07062020#203126.jpg,158,27,car plate,467,607,625,634
2#34LA4154#08062020#114926.jpg,159,26,car plate,258,621,417,647
2#34LA4184#03062020#125846.jpg,194,36,car plate,710,559,904,595
2#34LA4689#03062020#013413.jpg,164,25,car plate,424,630,588,655
2#34LA5257#03062020#211550.jpg,184,27,car plate,476,586,660,613
2#34LA5257#03062020#211814.jpg,191,29,car plate,428,622,619,651
2#34LA5259#03062020#112636.jpg,150,25,car plate,492,544,642,569
2#34LA5317#03062020#130207.jpg,176,37,car plate,922,471,1098,508
2#34LA5477#07062020#155824.jpg,157,25,car plate,629,624,786,649
2#34LA7352#03062020#123841.jpg,200,35,car plate,362,590,562,625
2#34LA7523#03062020#212509.jpg,184,33,car plate,617,562,801,595
2#34LA7658#03062020#212148.jpg,183,32,car plate,472,586,655,618
2#34LA7701#03062020#211806.jpg,189,27,car plate,452,619,641,646
2#34LA7830#03062020#101049.jpg,159,26,car plate,649,600,808,626
2#34LA7912#03062020#213111.jpg,181,28,car plate,657,561,838,589
2#34LA8165#03062020#211723.jpg,184,32,car plate,495,574,679,606
2#34LA9591#03062020#212447.jpg,190,29,car plate,436,603,626,632
2#34LB2879#03062020#142331.jpg,175,34,car plate,831,587,1006,621
2#34LB7157#07062020#114907.jpg,148,26,car plate,999,613,1147,639
2#34LC7142#03062020#164629.jpg,184,46,car plate,507,627,691,673
2#34LD0550#03062020#095442.jpg,145,25,car plate,524,554,669,579
2#34LD1646#03062020#130144.jpg,156,34,car plate,668,369,824,403
2#34LD5419#03062020#185757.jpg,197,29,car plate,617,626,814,655
2#34LD9532#03062020#124742.jpg,196,34,car plate,786,560,982,594
2#34LDP51#06062020#000809.jpg,193,33,car plate,753,572,946,605
2#34LDZ62#03062020#112506.jpg,158,26,car plate,610,574,768,600
2#34LDZ62#03062020#140506.jpg,185,28,car plate,600,639,785,667
2#34LDZ62#03062020#143755.jpg,180,27,car plate,597,601,777,628
2#34LE1937#03062020#125229.jpg,201,34,car plate,755,577,956,611
2#34LES18#03062020#112030.jpg,163,25,car plate,678,589,841,614
2#34LFZ68#03062020#212453.jpg,192,29,car plate,441,614,633,643
2#34LG0867#03062020#124841.jpg,198,33,car plate,420,589,618,622
2#34LG2470#03062020#212159.jpg,183,29,car plate,484,603,667,632
2#34LG7633#03062020#002200.jpg,168,26,car plate,500,557,668,583
2#34LG7976#03062020#214205.jpg,190,32,car plate,358,618,548,650
2#34LG8099#06062020#135413.jpg,182,29,car plate,813,515,995,544
2#34LH6450#03062020#213037.jpg,182,27,car plate,437,614,619,641
2#34LH9104#03062020#125844.jpg,197,37,car plate,609,582,806,619
2#34LH9105#03062020#140854.jpg,181,29,car plate,486,593,667,622
2#34LHB93#03062020#014528.jpg,159,27,car plate,528,618,687,645
2#34LHM21#03062020#140948.jpg,111,28,car plate,1028,602,1139,630
2#34LIN87#03062020#111346.jpg,162,27,car plate,725,595,887,622
2#34LJ3504#03062020#124736.jpg,191,34,car plate,652,564,843,598
2#34LK0043#03062020#214130.jpg,192,29,car plate,436,611,628,640
2#34LK0306#08062020#123136.jpg,152,25,car plate,624,581,776,606
2#34LK4055#03062020#002014.jpg,183,27,car plate,478,558,661,585
2#34LK6967#03062020#101201.jpg,159,26,car plate,503,587,662,613
2#34LK8518#03062020#211510.jpg,186,28,car plate,456,610,642,638
2#34LKY78#06062020#031253.jpg,200,33,car plate,829,583,1029,616
2#34LL4390#03062020#213711.jpg,179,29,car plate,500,572,679,601
2#34LL4599#07062020#203808.jpg,158,26,car plate,590,622,748,648
2#34LL5693#03062020#125558.jpg,199,36,car plate,667,560,866,596
2#34LL6310#03062020#103915.jpg,162,33,car plate,847,594,1009,627
2#34LL8492#03062020#124645.jpg,197,29,car plate,469,618,666,647
2#34LL9590#03062020#002331.jpg,175,28,car plate,391,567,566,595
2#34LL9590#03062020#213441.jpg,173,28,car plate,516,536,689,564
2#34LL9863#07062020#201138.jpg,152,27,car plate,703,616,855,643
2#34LM3563#03062020#125546.jpg,200,34,car plate,453,579,653,613
2#34LM7554#03062020#172109.jpg,191,35,car plate,848,634,1039,669
2#34LM8014#07062020#112537.jpg,145,26,car plate,689,540,834,566
2#34LN085#03062020#183837.jpg,201,33,car plate,537,631,738,664
2#34LN1775#03062020#003135.jpg,186,28,car plate,523,590,709,618
2#34LN4108#03062020#125156.jpg,167,44,car plate,1070,523,1237,567
2#34LN6546#03062020#002902.jpg,179,28,car plate,389,575,568,603
2#34LNA22#03062020#110946.jpg,156,27,car plate,686,585,842,612
2#34LNA53#03062020#155503.jpg,168,29,car plate,474,573,642,602
2#34LOZ97#03062020#143607.jpg,179,29,car plate,763,574,942,603
2#34LP1841#03062020#130259.jpg,135,36,car plate,480,524,615,560
2#34LP2095#03062020#212505.jpg,192,32,car plate,407,629,599,661
2#34LP2247#07062020#155747.jpg,148,29,car plate,1098,588,1246,617
2#34LP8062#03062020#142227.jpg,163,33,car plate,821,485,984,518
2#34LR3195#03062020#213919.jpg,186,32,car plate,467,599,653,631
2#34LR7373#03062020#212841.jpg,173,28,car plate,502,533,675,561
2#34LR9822#03062020#125314.jpg,195,36,car plate,562,552,757,588
2#34LRA35#03062020#173050.jpg,196,34,car plate,755,615,951,649
2#34LS4549#03062020#213312.jpg,191,29,car plate,342,641,533,670
2#34LS6911#03062020#143635.jpg,177,29,car plate,484,588,661,617
2#34LS8671#03062020#214152.jpg,182,29,car plate,493,590,675,619
2#34LS9460#03062020#141839.jpg,175,27,car plate,568,567,743,594
2#34LSJ77#03062020#214243.jpg,180,29,car plate,425,558,605,587
2#34LT196#03062020#211356.jpg,190,28,car plate,495,627,685,655
2#34LTE71#03062020#130313.jpg,202,36,car plate,644,609,846,645
2#34LV1130#03062020#124206.jpg,199,34,car plate,470,579,669,613
2#34LV1149#03062020#002615.jpg,186,32,car plate,428,592,614,624
2#34LV6933#03062020#181152.jpg,175,35,car plate,1060,555,1235,590
2#34LV9431#06062020#001547.jpg,192,29,car plate,771,563,963,592
2#34LY0470#03062020#180908.jpg,191,29,car plate,525,587,716,616
2#34LY9779#03062020#181215.jpg,183,28,car plate,453,539,636,567
2#34LZ0046#07062020#194936.jpg,146,26,car plate,867,544,1013,570
2#34LZ5908#03062020#184439.jpg,146,26,car plate,538,411,684,437
2#34LZ7620#03062020#110823.jpg,160,27,car plate,519,586,679,613
2#34LZ928#03062020#185934.jpg,195,29,car plate,606,607,801,636
2#34LZ9815#03062020#212740.jpg,191,28,car plate,429,634,620,662
2#34LZU11#03062020#102606.jpg,165,28,car plate,635,641,800,669
2#34LZY71#03062020#140607.jpg,182,29,car plate,383,626,565,655
2#34MB119#03062020#124244.jpg,197,34,car plate,310,596,507,630
2#34ME473#03062020#183958.jpg,189,29,car plate,575,607,764,636
2#34MH452#03062020#123848.jpg,195,32,car plate,487,589,682,621
2#34MJ0386#03062020#211205.jpg,176,27,car plate,509,597,685,624
2#34MJ0386#03062020#214253.jpg,180,28,car plate,492,630,672,658
2#34MJ786#03062020#125703.jpg,195,33,car plate,393,563,588,596
2#34MM0103#03062020#211357.jpg,194,28,car plate,409,624,603,652
2#34MM0149#03062020#124018.jpg,205,32,car plate,688,604,893,636
2#34MM0453#03062020#125054.jpg,201,33,car plate,689,573,890,606
2#34MSC35#06062020#023239.jpg,158,27,car plate,395,596,553,623
2#34MSC35#06062020#111959.jpg,158,27,car plate,389,423,547,450
2#34MTZ19#03062020#112337.jpg,163,25,car plate,607,604,770,629
2#34N8057#03062020#142525.jpg,191,28,car plate,574,646,765,674
2#34NA1349#03062020#130311.jpg,199,32,car plate,481,592,680,624
2#34NA4239#03062020#173351.jpg,181,43,car plate,862,593,1043,636
2#34NA8199#03062020#003324.jpg,184,29,car plate,484,593,668,622
